run,step,side,T,J,seed,e_per_spin,m_per_spin,window,e_roll_avg,m_roll_avg,w_samples
2,4180,10,2.5,1.0,22,-1.328,0.056,200,-1.32428,0.05027,200
2,4181,10,2.5,1.0,22,-1.328,0.058,200,-1.32424,0.05031,200
2,4182,10,2.5,1.0,22,-1.328,0.058,200,-1.3242,0.05035,200
2,4183,10,2.5,1.0,22,-1.324,0.056,200,-1.32414,0.05039,200
2,4184,10,2.5,1.0,22,-1.324,0.056,200,-1.32408,0.05043,200
2,4185,10,2.5,1.0,22,-1.324,0.056,200,-1.32402,0.05048,200
2,4186,10,2.5,1.0,22,-1.324,0.056,200,-1.32394,0.05052,200
2,4187,10,2.5,1.0,22,-1.324,0.056,200,-1.32386,0.05056,200
2,4188,10,2.5,1.0,22,-1.32,0.054,200,-1.32378,0.0506,200
2,4189,10,2.5,1.0,22,-1.316,0.052,200,-1.32368,0.05063,200
2,4190,10,2.5,1.0,22,-1.32,0.05,200,-1.32358,0.05064,200
2,4191,10,2.5,1.0,22,-1.32,0.05,200,-1.32352,0.05066,200
2,4192,10,2.5,1.0,22,-1.32,0.05,200,-1.32346,0.05068,200
2,4193,10,2.5,1.0,22,-1.32,0.05,200,-1.3234,0.0507,200
2,4194,10,2.5,1.0,22,-1.32,0.05,200,-1.32334,0.05072,200
2,4195,10,2.5,1.0,22,-1.324,0.052,200,-1.3233,0.05075,200
2,4196,10,2.5,1.0,22,-1.32,0.054,200,-1.32324,0.05079,200
2,4197,10,2.5,1.0,22,-1.324,0.052,200,-1.3232,0.05082,200
2,4198,10,2.5,1.0,22,-1.324,0.052,200,-1.32316,0.05085,200
2,4199,10,2.5,1.0,22,-1.324,0.054,200,-1.32312,0.05089,200
2,4200,10,2.5,1.0,22,-1.324,0.054,200,-1.32308,0.05093,200
2,4201,10,2.5,1.0,22,-1.324,0.054,200,-1.32304,0.05097,200
2,4202,10,2.5,1.0,22,-1.324,0.054,200,-1.32302,0.05102,200
2,4203,10,2.5,1.0,22,-1.324,0.054,200,-1.32304,0.05106,200
2,4204,10,2.5,1.0,22,-1.324,0.054,200,-1.32306,0.05109,200
2,4205,10,2.5,1.0,22,-1.324,0.054,200,-1.32308,0.05112,200
2,4206,10,2.5,1.0,22,-1.324,0.054,200,-1.3231,0.05115,200
2,4207,10,2.5,1.0,22,-1.324,0.052,200,-1.32312,0.05116,200
2,4208,10,2.5,1.0,22,-1.316,0.054,200,-1.32308,0.05117,200
2,4209,10,2.5,1.0,22,-1.32,0.052,200,-1.32304,0.05116,200
2,4210,10,2.5,1.0,22,-1.32,0.052,200,-1.323,0.05115,200
2,4211,10,2.5,1.0,22,-1.32,0.052,200,-1.32296,0.05114,200
2,4212,10,2.5,1.0,22,-1.32,0.052,200,-1.32292,0.05113,200
2,4213,10,2.5,1.0,22,-1.32,0.052,200,-1.32288,0.05112,200
2,4214,10,2.5,1.0,22,-1.324,0.054,200,-1.32284,0.05113,200
2,4215,10,2.5,1.0,22,-1.324,0.054,200,-1.3228,0.05114,200
2,4216,10,2.5,1.0,22,-1.324,0.054,200,-1.32276,0.05115,200
2,4217,10,2.5,1.0,22,-1.324,0.054,200,-1.32272,0.05116,200
2,4218,10,2.5,1.0,22,-1.324,0.054,200,-1.32268,0.05117,200
2,4219,10,2.5,1.0,22,-1.324,0.052,200,-1.32264,0.05117,200
2,4220,10,2.5,1.0,22,-1.324,0.052,200,-1.3226,0.05117,200
2,4221,10,2.5,1.0,22,-1.324,0.052,200,-1.32256,0.05117,200
2,4222,10,2.5,1.0,22,-1.324,0.054,200,-1.32252,0.05118,200
2,4223,10,2.5,1.0,22,-1.324,0.054,200,-1.32248,0.05118,200
2,4224,10,2.5,1.0,22,-1.324,0.054,200,-1.32244,0.05118,200
2,4225,10,2.5,1.0,22,-1.324,0.056,200,-1.3224,0.05119,200
2,4226,10,2.5,1.0,22,-1.316,0.054,200,-1.32232,0.05119,200
2,4227,10,2.5,1.0,22,-1.316,0.054,200,-1.32224,0.0512,200
2,4228,10,2.5,1.0,22,-1.316,0.056,200,-1.32216,0.05122,200
2,4229,10,2.5,1.0,22,-1.316,0.056,200,-1.32208,0.05124,200
2,4230,10,2.5,1.0,22,-1.316,0.054,200,-1.322,0.05125,200
2,4231,10,2.5,1.0,22,-1.32,0.056,200,-1.32194,0.05127,200
2,4232,10,2.5,1.0,22,-1.32,0.056,200,-1.32188,0.05129,200
2,4233,10,2.5,1.0,22,-1.32,0.054,200,-1.32182,0.0513,200
2,4234,10,2.5,1.0,22,-1.32,0.054,200,-1.32176,0.05131,200
2,4235,10,2.5,1.0,22,-1.32,0.054,200,-1.3217,0.05132,200
2,4236,10,2.5,1.0,22,-1.32,0.054,200,-1.32164,0.05133,200
2,4237,10,2.5,1.0,22,-1.32,0.052,200,-1.32158,0.05133,200
2,4238,10,2.5,1.0,22,-1.312,0.054,200,-1.32148,0.05133,200
2,4239,10,2.5,1.0,22,-1.312,0.054,200,-1.32138,0.05133,200
2,4240,10,2.5,1.0,22,-1.312,0.054,200,-1.32126,0.05134,200
2,4241,10,2.5,1.0,22,-1.32,0.056,200,-1.32118,0.05136,200
2,4242,10,2.5,1.0,22,-1.32,0.054,200,-1.3211,0.05137,200
2,4243,10,2.5,1.0,22,-1.32,0.054,200,-1.32102,0.05139,200
2,4244,10,2.5,1.0,22,-1.316,0.052,200,-1.32092,0.0514,200
2,4245,10,2.5,1.0,22,-1.316,0.052,200,-1.32084,0.0514,200
2,4246,10,2.5,1.0,22,-1.32,0.054,200,-1.32078,0.05141,200
2,4247,10,2.5,1.0,22,-1.32,0.054,200,-1.3207,0.05143,200
2,4248,10,2.5,1.0,22,-1.32,0.054,200,-1.32064,0.05144,200
2,4249,10,2.5,1.0,22,-1.32,0.052,200,-1.32058,0.05144,200
2,4250,10,2.5,1.0,22,-1.32,0.05,200,-1.32052,0.05143,200
2,4251,10,2.5,1.0,22,-1.308,0.048,200,-1.3204,0.05141,200
2,4252,10,2.5,1.0,22,-1.308,0.048,200,-1.32024,0.0514,200
2,4253,10,2.5,1.0,22,-1.308,0.048,200,-1.32008,0.05139,200
2,4254,10,2.5,1.0,22,-1.308,0.048,200,-1.31996,0.05137,200
2,4255,10,2.5,1.0,22,-1.308,0.05,200,-1.31982,0.05135,200
2,4256,10,2.5,1.0,22,-1.304,0.052,200,-1.31966,0.05134,200
2,4257,10,2.5,1.0,22,-1.304,0.05,200,-1.31952,0.05131,200
2,4258,10,2.5,1.0,22,-1.3,0.052,200,-1.31938,0.0513,200
2,4259,10,2.5,1.0,22,-1.3,0.05,200,-1.31924,0.05128,200
2,4260,10,2.5,1.0,22,-1.3,0.05,200,-1.3191,0.05126,200
2,4261,10,2.5,1.0,22,-1.308,0.052,200,-1.319,0.05125,200
2,4262,10,2.5,1.0,22,-1.308,0.052,200,-1.3189,0.05124,200
2,4263,10,2.5,1.0,22,-1.308,0.052,200,-1.3188,0.05123,200
2,4264,10,2.5,1.0,22,-1.308,0.052,200,-1.3187,0.05122,200
2,4265,10,2.5,1.0,22,-1.308,0.052,200,-1.31862,0.05122,200
2,4266,10,2.5,1.0,22,-1.304,0.054,200,-1.31856,0.05122,200
2,4267,10,2.5,1.0,22,-1.304,0.054,200,-1.3185,0.05122,200
2,4268,10,2.5,1.0,22,-1.308,0.052,200,-1.31842,0.05122,200
2,4269,10,2.5,1.0,22,-1.308,0.052,200,-1.31834,0.05122,200
2,4270,10,2.5,1.0,22,-1.308,0.052,200,-1.31826,0.05121,200
2,4271,10,2.5,1.0,22,-1.32,0.054,200,-1.31824,0.05121,200
2,4272,10,2.5,1.0,22,-1.32,0.054,200,-1.31822,0.05121,200
2,4273,10,2.5,1.0,22,-1.32,0.054,200,-1.3182,0.05121,200
2,4274,10,2.5,1.0,22,-1.32,0.052,200,-1.31818,0.0512,200
2,4275,10,2.5,1.0,22,-1.32,0.052,200,-1.31816,0.0512,200
2,4276,10,2.5,1.0,22,-1.32,0.052,200,-1.31814,0.0512,200
2,4277,10,2.5,1.0,22,-1.324,0.054,200,-1.31814,0.05121,200
2,4278,10,2.5,1.0,22,-1.324,0.052,200,-1.31814,0.05122,200
2,4279,10,2.5,1.0,22,-1.324,0.052,200,-1.31814,0.05123,200
2,4280,10,2.5,1.0,22,-1.324,0.052,200,-1.31814,0.05124,200
2,4281,10,2.5,1.0,22,-1.324,0.052,200,-1.31818,0.05126,200
2,4282,10,2.5,1.0,22,-1.324,0.052,200,-1.31822,0.05128,200
2,4283,10,2.5,1.0,22,-1.324,0.052,200,-1.31826,0.0513,200
2,4284,10,2.5,1.0,22,-1.324,0.054,200,-1.3183,0.05132,200
2,4285,10,2.5,1.0,22,-1.324,0.054,200,-1.31834,0.05134,200
2,4286,10,2.5,1.0,22,-1.324,0.054,200,-1.31838,0.05136,200
2,4287,10,2.5,1.0,22,-1.324,0.054,200,-1.31842,0.05138,200
2,4288,10,2.5,1.0,22,-1.324,0.054,200,-1.31846,0.0514,200
2,4289,10,2.5,1.0,22,-1.324,0.056,200,-1.3185,0.05143,200
2,4290,10,2.5,1.0,22,-1.324,0.056,200,-1.31854,0.05146,200
2,4291,10,2.5,1.0,22,-1.324,0.056,200,-1.31858,0.05149,200
2,4292,10,2.5,1.0,22,-1.324,0.056,200,-1.31862,0.05152,200
2,4293,10,2.5,1.0,22,-1.324,0.058,200,-1.31866,0.05156,200
2,4294,10,2.5,1.0,22,-1.324,0.058,200,-1.3187,0.0516,200
2,4295,10,2.5,1.0,22,-1.324,0.056,200,-1.31874,0.05163,200
2,4296,10,2.5,1.0,22,-1.324,0.054,200,-1.31878,0.05165,200
2,4297,10,2.5,1.0,22,-1.332,0.052,200,-1.31886,0.05167,200
2,4298,10,2.5,1.0,22,-1.328,0.05,200,-1.31892,0.05168,200
2,4299,10,2.5,1.0,22,-1.324,0.052,200,-1.31896,0.0517,200
2,4300,10,2.5,1.0,22,-1.332,0.05,200,-1.31904,0.05171,200
2,4301,10,2.5,1.0,22,-1.332,0.05,200,-1.31912,0.05173,200
2,4302,10,2.5,1.0,22,-1.332,0.05,200,-1.3192,0.05175,200
2,4303,10,2.5,1.0,22,-1.332,0.05,200,-1.31928,0.05177,200
2,4304,10,2.5,1.0,22,-1.332,0.05,200,-1.31936,0.05178,200
2,4305,10,2.5,1.0,22,-1.336,0.048,200,-1.31946,0.05178,200
2,4306,10,2.5,1.0,22,-1.336,0.05,200,-1.31954,0.05178,200
2,4307,10,2.5,1.0,22,-1.336,0.048,200,-1.31962,0.05177,200
2,4308,10,2.5,1.0,22,-1.336,0.048,200,-1.3197,0.05176,200
2,4309,10,2.5,1.0,22,-1.336,0.048,200,-1.31978,0.05175,200
2,4310,10,2.5,1.0,22,-1.336,0.048,200,-1.31986,0.05174,200
2,4311,10,2.5,1.0,22,-1.336,0.048,200,-1.31994,0.05173,200
2,4312,10,2.5,1.0,22,-1.336,0.048,200,-1.32002,0.05172,200
2,4313,10,2.5,1.0,22,-1.336,0.046,200,-1.3201,0.0517,200
2,4314,10,2.5,1.0,22,-1.336,0.046,200,-1.3202,0.05169,200
2,4315,10,2.5,1.0,22,-1.336,0.046,200,-1.32032,0.05167,200
2,4316,10,2.5,1.0,22,-1.336,0.046,200,-1.32044,0.05165,200
2,4317,10,2.5,1.0,22,-1.336,0.044,200,-1.32058,0.05163,200
2,4318,10,2.5,1.0,22,-1.332,0.042,200,-1.3207,0.0516,200
2,4319,10,2.5,1.0,22,-1.332,0.042,200,-1.32082,0.05158,200
2,4320,10,2.5,1.0,22,-1.336,0.04,200,-1.32096,0.05155,200
2,4321,10,2.5,1.0,22,-1.336,0.04,200,-1.3211,0.05152,200
2,4322,10,2.5,1.0,22,-1.332,0.042,200,-1.32122,0.0515,200
2,4323,10,2.5,1.0,22,-1.332,0.042,200,-1.32134,0.05147,200
2,4324,10,2.5,1.0,22,-1.336,0.044,200,-1.32148,0.05144,200
2,4325,10,2.5,1.0,22,-1.336,0.044,200,-1.32162,0.05141,200
2,4326,10,2.5,1.0,22,-1.332,0.042,200,-1.32172,0.05136,200
2,4327,10,2.5,1.0,22,-1.332,0.042,200,-1.3218,0.05132,200
2,4328,10,2.5,1.0,22,-1.332,0.042,200,-1.32188,0.05128,200
2,4329,10,2.5,1.0,22,-1.332,0.042,200,-1.32196,0.05124,200
2,4330,10,2.5,1.0,22,-1.332,0.042,200,-1.32208,0.05119,200
2,4331,10,2.5,1.0,22,-1.332,0.042,200,-1.3222,0.05114,200
2,4332,10,2.5,1.0,22,-1.332,0.042,200,-1.32232,0.05109,200
2,4333,10,2.5,1.0,22,-1.332,0.04,200,-1.32244,0.05103,200
2,4334,10,2.5,1.0,22,-1.332,0.04,200,-1.32256,0.05098,200
2,4335,10,2.5,1.0,22,-1.332,0.04,200,-1.32268,0.05093,200
2,4336,10,2.5,1.0,22,-1.332,0.04,200,-1.3228,0.05088,200
2,4337,10,2.5,1.0,22,-1.332,0.04,200,-1.3229,0.05082,200
2,4338,10,2.5,1.0,22,-1.332,0.04,200,-1.323,0.05076,200
2,4339,10,2.5,1.0,22,-1.332,0.04,200,-1.3231,0.0507,200
2,4340,10,2.5,1.0,22,-1.324,0.038,200,-1.32318,0.05064,200
2,4341,10,2.5,1.0,22,-1.324,0.036,200,-1.32326,0.05058,200
2,4342,10,2.5,1.0,22,-1.324,0.036,200,-1.32334,0.05053,200
2,4343,10,2.5,1.0,22,-1.324,0.036,200,-1.32342,0.05049,200
2,4344,10,2.5,1.0,22,-1.324,0.036,200,-1.32346,0.05044,200
2,4345,10,2.5,1.0,22,-1.324,0.036,200,-1.3235,0.05039,200
2,4346,10,2.5,1.0,22,-1.324,0.038,200,-1.32354,0.05035,200
2,4347,10,2.5,1.0,22,-1.324,0.038,200,-1.32358,0.05031,200
2,4348,10,2.5,1.0,22,-1.324,0.038,200,-1.32362,0.05027,200
2,4349,10,2.5,1.0,22,-1.324,0.038,200,-1.32366,0.05023,200
2,4350,10,2.5,1.0,22,-1.324,0.038,200,-1.32368,0.05018,200
2,4351,10,2.5,1.0,22,-1.324,0.038,200,-1.3237,0.05013,200
2,4352,10,2.5,1.0,22,-1.324,0.038,200,-1.3237,0.05009,200
2,4353,10,2.5,1.0,22,-1.336,0.04,200,-1.32376,0.05007,200
2,4354,10,2.5,1.0,22,-1.336,0.04,200,-1.32382,0.05005,200
2,4355,10,2.5,1.0,22,-1.336,0.04,200,-1.32388,0.05002,200
2,4356,10,2.5,1.0,22,-1.336,0.04,200,-1.32394,0.04999,200
2,4357,10,2.5,1.0,22,-1.332,0.038,200,-1.32398,0.04995,200
2,4358,10,2.5,1.0,22,-1.332,0.038,200,-1.324,0.0499,200
2,4359,10,2.5,1.0,22,-1.332,0.038,200,-1.32402,0.04985,200
2,4360,10,2.5,1.0,22,-1.332,0.038,200,-1.32404,0.0498,200
2,4361,10,2.5,1.0,22,-1.332,0.038,200,-1.32404,0.04974,200
2,4362,10,2.5,1.0,22,-1.332,0.038,200,-1.32404,0.04968,200
2,4363,10,2.5,1.0,22,-1.332,0.038,200,-1.32404,0.04962,200
2,4364,10,2.5,1.0,22,-1.332,0.04,200,-1.32404,0.04957,200
2,4365,10,2.5,1.0,22,-1.336,0.042,200,-1.32406,0.04953,200
2,4366,10,2.5,1.0,22,-1.336,0.044,200,-1.32408,0.0495,200
2,4367,10,2.5,1.0,22,-1.336,0.044,200,-1.3241,0.04947,200
2,4368,10,2.5,1.0,22,-1.336,0.044,200,-1.32412,0.04943,200
2,4369,10,2.5,1.0,22,-1.336,0.044,200,-1.32414,0.04939,200
2,4370,10,2.5,1.0,22,-1.336,0.044,200,-1.32416,0.04935,200
2,4371,10,2.5,1.0,22,-1.34,0.046,200,-1.32422,0.04931,200
2,4372,10,2.5,1.0,22,-1.34,0.046,200,-1.32428,0.04927,200
2,4373,10,2.5,1.0,22,-1.344,0.044,200,-1.32436,0.04922,200
2,4374,10,2.5,1.0,22,-1.344,0.044,200,-1.32444,0.04916,200
2,4375,10,2.5,1.0,22,-1.344,0.044,200,-1.32452,0.0491,200
2,4376,10,2.5,1.0,22,-1.344,0.044,200,-1.3246,0.04904,200
2,4377,10,2.5,1.0,22,-1.344,0.046,200,-1.32468,0.04899,200
2,4378,10,2.5,1.0,22,-1.344,0.046,200,-1.32476,0.04894,200
2,4379,10,2.5,1.0,22,-1.352,0.044,200,-1.32488,0.04888,200
2,4380,10,2.5,1.0,22,-1.352,0.044,200,-1.325,0.04882,200
2,4381,10,2.5,1.0,22,-1.352,0.044,200,-1.32512,0.04875,200
2,4382,10,2.5,1.0,22,-1.352,0.042,200,-1.32524,0.04867,200
2,4383,10,2.5,1.0,22,-1.352,0.044,200,-1.32538,0.04861,200
2,4384,10,2.5,1.0,22,-1.352,0.044,200,-1.32552,0.04855,200
2,4385,10,2.5,1.0,22,-1.356,0.046,200,-1.32568,0.0485,200
2,4386,10,2.5,1.0,22,-1.356,0.046,200,-1.32584,0.04845,200
2,4387,10,2.5,1.0,22,-1.356,0.046,200,-1.326,0.0484,200
2,4388,10,2.5,1.0,22,-1.356,0.046,200,-1.32618,0.04836,200
2,4389,10,2.5,1.0,22,-1.356,0.046,200,-1.32638,0.04833,200
2,4390,10,2.5,1.0,22,-1.356,0.046,200,-1.32656,0.04831,200
2,4391,10,2.5,1.0,22,-1.356,0.046,200,-1.32674,0.04829,200
2,4392,10,2.5,1.0,22,-1.356,0.046,200,-1.32692,0.04827,200
2,4393,10,2.5,1.0,22,-1.356,0.046,200,-1.3271,0.04825,200
2,4394,10,2.5,1.0,22,-1.36,0.044,200,-1.3273,0.04822,200
2,4395,10,2.5,1.0,22,-1.36,0.044,200,-1.32748,0.04818,200
2,4396,10,2.5,1.0,22,-1.364,0.042,200,-1.3277,0.04812,200
2,4397,10,2.5,1.0,22,-1.356,0.044,200,-1.32786,0.04808,200
2,4398,10,2.5,1.0,22,-1.356,0.044,200,-1.32802,0.04804,200
2,4399,10,2.5,1.0,22,-1.356,0.044,200,-1.32818,0.04799,200
2,4400,10,2.5,1.0,22,-1.356,0.044,200,-1.32834,0.04794,200
2,4401,10,2.5,1.0,22,-1.356,0.044,200,-1.3285,0.04789,200
2,4402,10,2.5,1.0,22,-1.356,0.044,200,-1.32866,0.04784,200
2,4403,10,2.5,1.0,22,-1.356,0.046,200,-1.32882,0.0478,200
2,4404,10,2.5,1.0,22,-1.356,0.046,200,-1.32898,0.04776,200
2,4405,10,2.5,1.0,22,-1.356,0.046,200,-1.32914,0.04772,200
2,4406,10,2.5,1.0,22,-1.356,0.048,200,-1.3293,0.04769,200
2,4407,10,2.5,1.0,22,-1.36,0.046,200,-1.32948,0.04766,200
2,4408,10,2.5,1.0,22,-1.36,0.046,200,-1.3297,0.04762,200
2,4409,10,2.5,1.0,22,-1.36,0.046,200,-1.3299,0.04759,200
2,4410,10,2.5,1.0,22,-1.36,0.046,200,-1.3301,0.04756,200
2,4411,10,2.5,1.0,22,-1.36,0.046,200,-1.3303,0.04753,200
2,4412,10,2.5,1.0,22,-1.36,0.046,200,-1.3305,0.0475,200
2,4413,10,2.5,1.0,22,-1.356,0.048,200,-1.33068,0.04748,200
2,4414,10,2.5,1.0,22,-1.356,0.048,200,-1.33084,0.04745,200
2,4415,10,2.5,1.0,22,-1.356,0.048,200,-1.331,0.04742,200
2,4416,10,2.5,1.0,22,-1.356,0.048,200,-1.33116,0.04739,200
2,4417,10,2.5,1.0,22,-1.356,0.048,200,-1.33132,0.04736,200
2,4418,10,2.5,1.0,22,-1.356,0.048,200,-1.33148,0.04733,200
2,4419,10,2.5,1.0,22,-1.356,0.048,200,-1.33164,0.04731,200
2,4420,10,2.5,1.0,22,-1.356,0.048,200,-1.3318,0.04729,200
2,4421,10,2.5,1.0,22,-1.36,0.046,200,-1.33198,0.04726,200
2,4422,10,2.5,1.0,22,-1.36,0.044,200,-1.33216,0.04721,200
2,4423,10,2.5,1.0,22,-1.36,0.044,200,-1.33234,0.04716,200
2,4424,10,2.5,1.0,22,-1.36,0.044,200,-1.33252,0.04711,200
2,4425,10,2.5,1.0,22,-1.36,0.044,200,-1.3327,0.04705,200
2,4426,10,2.5,1.0,22,-1.36,0.044,200,-1.33292,0.047,200
2,4427,10,2.5,1.0,22,-1.364,0.046,200,-1.33316,0.04696,200
2,4428,10,2.5,1.0,22,-1.364,0.046,200,-1.3334,0.04691,200
2,4429,10,2.5,1.0,22,-1.364,0.046,200,-1.33364,0.04686,200
2,4430,10,2.5,1.0,22,-1.364,0.048,200,-1.33388,0.04683,200
2,4431,10,2.5,1.0,22,-1.364,0.048,200,-1.3341,0.04679,200
2,4432,10,2.5,1.0,22,-1.364,0.048,200,-1.33432,0.04675,200
2,4433,10,2.5,1.0,22,-1.364,0.048,200,-1.33454,0.04672,200
2,4434,10,2.5,1.0,22,-1.364,0.048,200,-1.33476,0.04669,200
2,4435,10,2.5,1.0,22,-1.364,0.048,200,-1.33498,0.04666,200
2,4436,10,2.5,1.0,22,-1.368,0.046,200,-1.33522,0.04662,200
2,4437,10,2.5,1.0,22,-1.368,0.046,200,-1.33546,0.04659,200
2,4438,10,2.5,1.0,22,-1.368,0.046,200,-1.33574,0.04655,200
2,4439,10,2.5,1.0,22,-1.368,0.046,200,-1.33602,0.04651,200
2,4440,10,2.5,1.0,22,-1.368,0.048,200,-1.3363,0.04648,200
2,4441,10,2.5,1.0,22,-1.368,0.048,200,-1.33654,0.04644,200
2,4442,10,2.5,1.0,22,-1.368,0.048,200,-1.33678,0.04641,200
2,4443,10,2.5,1.0,22,-1.368,0.048,200,-1.33702,0.04638,200
2,4444,10,2.5,1.0,22,-1.368,0.048,200,-1.33728,0.04636,200
2,4445,10,2.5,1.0,22,-1.368,0.048,200,-1.33754,0.04634,200
2,4446,10,2.5,1.0,22,-1.368,0.05,200,-1.33778,0.04632,200
2,4447,10,2.5,1.0,22,-1.372,0.052,200,-1.33804,0.04631,200
2,4448,10,2.5,1.0,22,-1.372,0.052,200,-1.3383,0.0463,200
2,4449,10,2.5,1.0,22,-1.372,0.052,200,-1.33856,0.0463,200
2,4450,10,2.5,1.0,22,-1.372,0.052,200,-1.33882,0.04631,200
2,4451,10,2.5,1.0,22,-1.364,0.054,200,-1.3391,0.04634,200
2,4452,10,2.5,1.0,22,-1.36,0.052,200,-1.33936,0.04636,200
2,4453,10,2.5,1.0,22,-1.36,0.052,200,-1.33962,0.04638,200
2,4454,10,2.5,1.0,22,-1.36,0.052,200,-1.33988,0.0464,200
2,4455,10,2.5,1.0,22,-1.36,0.052,200,-1.34014,0.04641,200
2,4456,10,2.5,1.0,22,-1.36,0.052,200,-1.34042,0.04641,200
2,4457,10,2.5,1.0,22,-1.36,0.052,200,-1.3407,0.04642,200
2,4458,10,2.5,1.0,22,-1.356,0.054,200,-1.34098,0.04643,200
2,4459,10,2.5,1.0,22,-1.356,0.054,200,-1.34126,0.04645,200
2,4460,10,2.5,1.0,22,-1.356,0.054,200,-1.34154,0.04647,200
2,4461,10,2.5,1.0,22,-1.356,0.054,200,-1.34178,0.04648,200
2,4462,10,2.5,1.0,22,-1.356,0.052,200,-1.34202,0.04648,200
2,4463,10,2.5,1.0,22,-1.356,0.052,200,-1.34226,0.04648,200
2,4464,10,2.5,1.0,22,-1.356,0.052,200,-1.3425,0.04648,200
2,4465,10,2.5,1.0,22,-1.356,0.052,200,-1.34274,0.04648,200
2,4466,10,2.5,1.0,22,-1.356,0.05,200,-1.343,0.04646,200
2,4467,10,2.5,1.0,22,-1.356,0.05,200,-1.34326,0.04644,200
2,4468,10,2.5,1.0,22,-1.356,0.05,200,-1.3435,0.04643,200
2,4469,10,2.5,1.0,22,-1.36,0.048,200,-1.34376,0.04641,200
2,4470,10,2.5,1.0,22,-1.36,0.05,200,-1.34402,0.0464,200
2,4471,10,2.5,1.0,22,-1.36,0.05,200,-1.34422,0.04638,200
2,4472,10,2.5,1.0,22,-1.36,0.05,200,-1.34442,0.04636,200
2,4473,10,2.5,1.0,22,-1.36,0.05,200,-1.34462,0.04634,200
2,4474,10,2.5,1.0,22,-1.36,0.05,200,-1.34482,0.04633,200
2,4475,10,2.5,1.0,22,-1.36,0.048,200,-1.34502,0.04631,200
2,4476,10,2.5,1.0,22,-1.36,0.048,200,-1.34522,0.04629,200
2,4477,10,2.5,1.0,22,-1.36,0.048,200,-1.3454,0.04626,200
2,4478,10,2.5,1.0,22,-1.36,0.048,200,-1.34558,0.04624,200
2,4479,10,2.5,1.0,22,-1.36,0.046,200,-1.34576,0.04621,200
2,4480,10,2.5,1.0,22,-1.36,0.046,200,-1.34594,0.04618,200
2,4481,10,2.5,1.0,22,-1.36,0.046,200,-1.34612,0.04615,200
2,4482,10,2.5,1.0,22,-1.36,0.046,200,-1.3463,0.04612,200
2,4483,10,2.5,1.0,22,-1.36,0.046,200,-1.34648,0.04609,200
2,4484,10,2.5,1.0,22,-1.356,0.044,200,-1.34664,0.04604,200
2,4485,10,2.5,1.0,22,-1.356,0.044,200,-1.3468,0.04599,200
2,4486,10,2.5,1.0,22,-1.356,0.044,200,-1.34696,0.04594,200
2,4487,10,2.5,1.0,22,-1.356,0.044,200,-1.34712,0.04589,200
2,4488,10,2.5,1.0,22,-1.356,0.046,200,-1.34728,0.04585,200
2,4489,10,2.5,1.0,22,-1.356,0.046,200,-1.34744,0.0458,200
2,4490,10,2.5,1.0,22,-1.356,0.048,200,-1.3476,0.04576,200
2,4491,10,2.5,1.0,22,-1.356,0.05,200,-1.34776,0.04573,200
2,4492,10,2.5,1.0,22,-1.356,0.05,200,-1.34792,0.0457,200
2,4493,10,2.5,1.0,22,-1.356,0.05,200,-1.34808,0.04566,200
2,4494,10,2.5,1.0,22,-1.356,0.05,200,-1.34824,0.04562,200
2,4495,10,2.5,1.0,22,-1.356,0.052,200,-1.3484,0.0456,200
2,4496,10,2.5,1.0,22,-1.356,0.052,200,-1.34856,0.04559,200
2,4497,10,2.5,1.0,22,-1.356,0.054,200,-1.34868,0.0456,200
2,4498,10,2.5,1.0,22,-1.356,0.054,200,-1.34882,0.04562,200
2,4499,10,2.5,1.0,22,-1.356,0.054,200,-1.34898,0.04563,200
2,4500,10,2.5,1.0,22,-1.356,0.054,200,-1.3491,0.04565,200
2,4501,10,2.5,1.0,22,-1.356,0.054,200,-1.34922,0.04567,200
2,4502,10,2.5,1.0,22,-1.356,0.054,200,-1.34934,0.04569,200
2,4503,10,2.5,1.0,22,-1.356,0.054,200,-1.34946,0.04571,200
2,4504,10,2.5,1.0,22,-1.36,0.052,200,-1.3496,0.04572,200
2,4505,10,2.5,1.0,22,-1.36,0.052,200,-1.34972,0.04574,200
2,4506,10,2.5,1.0,22,-1.36,0.054,200,-1.34984,0.04576,200
2,4507,10,2.5,1.0,22,-1.36,0.054,200,-1.34996,0.04579,200
2,4508,10,2.5,1.0,22,-1.36,0.054,200,-1.35008,0.04582,200
2,4509,10,2.5,1.0,22,-1.36,0.054,200,-1.3502,0.04585,200
2,4510,10,2.5,1.0,22,-1.36,0.052,200,-1.35032,0.04587,200
2,4511,10,2.5,1.0,22,-1.36,0.052,200,-1.35044,0.04589,200
2,4512,10,2.5,1.0,22,-1.36,0.052,200,-1.35056,0.04591,200
2,4513,10,2.5,1.0,22,-1.364,0.05,200,-1.3507,0.04593,200
2,4514,10,2.5,1.0,22,-1.364,0.05,200,-1.35084,0.04595,200
2,4515,10,2.5,1.0,22,-1.364,0.05,200,-1.35098,0.04597,200
2,4516,10,2.5,1.0,22,-1.364,0.052,200,-1.35112,0.046,200
2,4517,10,2.5,1.0,22,-1.364,0.052,200,-1.35126,0.04604,200
2,4518,10,2.5,1.0,22,-1.364,0.052,200,-1.35142,0.04609,200
2,4519,10,2.5,1.0,22,-1.368,0.054,200,-1.3516,0.04615,200
