run,step,side,T,J,seed,e_per_spin,m_per_spin,e_cum_avg,m_cum_avg,samples
6,216,10,6.5,1.0,66,-0.172,-0.04,-0.108740740741,-0.0395555555556,216
6,217,10,6.5,1.0,66,-0.176,-0.038,-0.109050691244,-0.0395483870968,217
6,218,10,6.5,1.0,66,-0.176,-0.038,-0.109357798165,-0.0395412844037,218
6,219,10,6.5,1.0,66,-0.18,-0.036,-0.109680365297,-0.0395251141553,219
6,220,10,6.5,1.0,66,-0.172,-0.034,-0.109963636364,-0.0395,220
6,221,10,6.5,1.0,66,-0.176,-0.032,-0.110262443439,-0.0394660633484,221
6,222,10,6.5,1.0,66,-0.176,-0.034,-0.110558558559,-0.0394414414414,222
6,223,10,6.5,1.0,66,-0.18,-0.036,-0.110869955157,-0.0394260089686,223
6,224,10,6.5,1.0,66,-0.184,-0.038,-0.111196428571,-0.0394196428571,224
6,225,10,6.5,1.0,66,-0.188,-0.04,-0.111537777778,-0.0394222222222,225
6,226,10,6.5,1.0,66,-0.192,-0.038,-0.11189380531,-0.0394159292035,226
6,227,10,6.5,1.0,66,-0.192,-0.038,-0.112246696035,-0.03940969163,227
6,228,10,6.5,1.0,66,-0.192,-0.04,-0.112596491228,-0.0394122807018,228
6,229,10,6.5,1.0,66,-0.2,-0.038,-0.112978165939,-0.0394061135371,229
6,230,10,6.5,1.0,66,-0.204,-0.036,-0.113373913043,-0.0393913043478,230
6,231,10,6.5,1.0,66,-0.204,-0.038,-0.113766233766,-0.0393852813853,231
6,232,10,6.5,1.0,66,-0.204,-0.04,-0.114155172414,-0.0393879310345,232
6,233,10,6.5,1.0,66,-0.204,-0.04,-0.114540772532,-0.0393905579399,233
6,234,10,6.5,1.0,66,-0.2,-0.038,-0.114905982906,-0.0393846153846,234
6,235,10,6.5,1.0,66,-0.2,-0.036,-0.115268085106,-0.039370212766,235
6,236,10,6.5,1.0,66,-0.196,-0.038,-0.115610169492,-0.0393644067797,236
6,237,10,6.5,1.0,66,-0.196,-0.036,-0.115949367089,-0.0393502109705,237
6,238,10,6.5,1.0,66,-0.2,-0.034,-0.116302521008,-0.0393277310924,238
6,239,10,6.5,1.0,66,-0.204,-0.036,-0.116669456067,-0.0393138075314,239
6,240,10,6.5,1.0,66,-0.204,-0.034,-0.117033333333,-0.0392916666667,240
6,241,10,6.5,1.0,66,-0.196,-0.032,-0.117360995851,-0.0392614107884,241
6,242,10,6.5,1.0,66,-0.196,-0.032,-0.117685950413,-0.0392314049587,242
6,243,10,6.5,1.0,66,-0.196,-0.032,-0.118008230453,-0.0392016460905,243
6,244,10,6.5,1.0,66,-0.196,-0.032,-0.118327868852,-0.0391721311475,244
6,245,10,6.5,1.0,66,-0.2,-0.034,-0.11866122449,-0.0391510204082,245
6,246,10,6.5,1.0,66,-0.208,-0.032,-0.119024390244,-0.0391219512195,246
6,247,10,6.5,1.0,66,-0.208,-0.032,-0.119384615385,-0.0390931174089,247
6,248,10,6.5,1.0,66,-0.208,-0.03,-0.119741935484,-0.0390564516129,248
6,249,10,6.5,1.0,66,-0.208,-0.03,-0.120096385542,-0.0390200803213,249
6,250,10,6.5,1.0,66,-0.212,-0.028,-0.120464,-0.038976,250
6,251,10,6.5,1.0,66,-0.212,-0.028,-0.120828685259,-0.0389322709163,251
6,252,10,6.5,1.0,66,-0.212,-0.028,-0.12119047619,-0.0388888888889,252
6,253,10,6.5,1.0,66,-0.2,-0.026,-0.121501976285,-0.038837944664,253
6,254,10,6.5,1.0,66,-0.196,-0.024,-0.121795275591,-0.0387795275591,254
6,255,10,6.5,1.0,66,-0.188,-0.026,-0.122054901961,-0.0387294117647,255
6,256,10,6.5,1.0,66,-0.188,-0.026,-0.1223125,-0.0386796875,256
6,257,10,6.5,1.0,66,-0.192,-0.028,-0.122583657588,-0.0386381322957,257
6,258,10,6.5,1.0,66,-0.188,-0.026,-0.122837209302,-0.0385891472868,258
6,259,10,6.5,1.0,66,-0.188,-0.028,-0.123088803089,-0.0385482625483,259
6,260,10,6.5,1.0,66,-0.192,-0.026,-0.123353846154,-0.0385,260
6,261,10,6.5,1.0,66,-0.192,-0.028,-0.123616858238,-0.0384597701149,261
6,262,10,6.5,1.0,66,-0.192,-0.026,-0.123877862595,-0.0384122137405,262
6,263,10,6.5,1.0,66,-0.192,-0.024,-0.124136882129,-0.0383574144487,263
6,264,10,6.5,1.0,66,-0.192,-0.022,-0.124393939394,-0.0382954545455,264
6,265,10,6.5,1.0,66,-0.192,-0.022,-0.124649056604,-0.0382339622642,265
6,266,10,6.5,1.0,66,-0.192,-0.022,-0.124902255639,-0.0381729323308,266
6,267,10,6.5,1.0,66,-0.192,-0.02,-0.125153558052,-0.0381048689139,267
6,268,10,6.5,1.0,66,-0.192,-0.018,-0.125402985075,-0.0380298507463,268
6,269,10,6.5,1.0,66,-0.192,-0.018,-0.125650557621,-0.0379553903346,269
6,270,10,6.5,1.0,66,-0.192,-0.018,-0.125896296296,-0.0378814814815,270
6,271,10,6.5,1.0,66,-0.196,-0.016,-0.12615498155,-0.0378007380074,271
6,272,10,6.5,1.0,66,-0.196,-0.016,-0.126411764706,-0.0377205882353,272
6,273,10,6.5,1.0,66,-0.196,-0.014,-0.126666666667,-0.0376336996337,273
6,274,10,6.5,1.0,66,-0.188,-0.016,-0.126890510949,-0.0375547445255,274
6,275,10,6.5,1.0,66,-0.188,-0.018,-0.127112727273,-0.0374836363636,275
6,276,10,6.5,1.0,66,-0.188,-0.016,-0.127333333333,-0.0374057971014,276
6,277,10,6.5,1.0,66,-0.188,-0.016,-0.12755234657,-0.0373285198556,277
6,278,10,6.5,1.0,66,-0.188,-0.016,-0.127769784173,-0.0372517985612,278
6,279,10,6.5,1.0,66,-0.196,-0.018,-0.128014336918,-0.0371827956989,279
6,280,10,6.5,1.0,66,-0.2,-0.016,-0.128271428571,-0.0371071428571,280
6,281,10,6.5,1.0,66,-0.196,-0.018,-0.128512455516,-0.0370391459075,281
6,282,10,6.5,1.0,66,-0.196,-0.018,-0.12875177305,-0.0369716312057,282
6,283,10,6.5,1.0,66,-0.2,-0.02,-0.129003533569,-0.0369116607774,283
6,284,10,6.5,1.0,66,-0.2,-0.018,-0.129253521127,-0.0368450704225,284
6,285,10,6.5,1.0,66,-0.196,-0.016,-0.129487719298,-0.0367719298246,285
6,286,10,6.5,1.0,66,-0.196,-0.014,-0.12972027972,-0.0366923076923,286
6,287,10,6.5,1.0,66,-0.196,-0.014,-0.129951219512,-0.0366132404181,287
6,288,10,6.5,1.0,66,-0.196,-0.012,-0.130180555556,-0.0365277777778,288
6,289,10,6.5,1.0,66,-0.196,-0.014,-0.130408304498,-0.0364498269896,289
6,290,10,6.5,1.0,66,-0.196,-0.016,-0.130634482759,-0.0363793103448,290
6,291,10,6.5,1.0,66,-0.196,-0.014,-0.130859106529,-0.0363024054983,291
6,292,10,6.5,1.0,66,-0.196,-0.016,-0.131082191781,-0.0362328767123,292
6,293,10,6.5,1.0,66,-0.2,-0.018,-0.131317406143,-0.0361706484642,293
6,294,10,6.5,1.0,66,-0.196,-0.02,-0.131537414966,-0.0361156462585,294
